host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,touchdown_prepare,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2,ctl_chassis_mode,ctl_sys_mode,ctl_current_state,ctl_gait_running,ctl_is_zeroing,ctl_target_vx_mps,ctl_target_wz_radps,ctl_target_state,ctl_vision_vx_mps,ctl_vision_wz_radps,ctl_vision_state,ctl_vision_age_ms,ctl_vision_timeout_count,ctl_vision_rx_count,ctl_usb_rx_packet_count,ctl_vision_frame_count,ctl_auto_task_state,ctl_auto_force_stop,ctl_motion_gate_open,wheel_cmd_rpm_rf,wheel_cmd_rpm_lf,wheel_cmd_rpm_lr,wheel_cmd_rpm_rr,wheel_actual_rpm_rf,wheel_actual_rpm_lf,wheel_actual_rpm_lr,wheel_actual_rpm_rr,wheel_cmd_current_a_rf,wheel_cmd_current_a_lf,wheel_cmd_current_a_lr,wheel_cmd_current_a_rr,wheel_actual_current_a_rf,wheel_actual_current_a_lf,wheel_actual_current_a_lr,wheel_actual_current_a_rr,wheel_torque_limit_nm,wheel_fdcan1_rx_count,wheel_fdcan2_rx_count,wheel_feedback_ok_rf,wheel_feedback_ok_lf,wheel_feedback_ok_lr,wheel_feedback_ok_rr
1784125070.767,118819000,26,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.0206044738074262e-17,2.2797000408172607,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.009765625,-0.0,0.0,-0.01220703125,-0.023193359375,-0.0146484375,-0.076904296875,1.0,236288.0,237966.0,1,1,1,1
1784125070.851,118910000,30,1,0,0,10.0,25.0,10.0,25.0,9.222463607788086,25.357393264770508,-0.35739243030548096,32.965309143066406,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9476191997528076,0.7775359153747559,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125070.868,118928000,31,1,1,0,10.0,25.0,10.0,25.0,9.575727462768555,25.104156494140625,-0.10415613651275635,44.63121795654297,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.3375744819641113,0.424271821975708,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125070.888,118946000,32,1,2,0,10.0,25.0,10.0,25.0,8.597078323364258,25.146366119384766,-0.14636516571044922,42.29850769042969,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.182935357093811,1.402921199798584,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125070.907,118965000,33,1,3,0,10.0,25.0,10.0,25.0,8.813941955566406,25.428775787353516,-0.42877495288848877,37.136131286621094,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.037561058998108,1.186057209968567,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125070.927,118984000,34,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,-0.0752999559044838,3.0278828144073486,2.4614455699920654,3.0278828144073486,2.4614455699920654,0.0,0.0,-0.18614822626113892,-0.04581301659345627,0.04389273747801781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125070.947,119003000,35,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.1355785131454468,-0.04963026940822601,-0.15858876705169678,-0.04420030862092972,0.0,0.0,0.0218048095703125,0.007354372646659613,-1.2941672801971436,-0.09383057802915573,9.831805229187012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125070.970,119025000,36,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,20.0,1.0,3247.0,2985.0,3252.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125070.995,119048000,37,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,0.0,-1.401298464324817e-45,7.679403287890305e-36,1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0,-0.0,0.0,-0.02197265625,0.015869140625,-0.0146484375,0.01220703125,1.0,236746.0,238428.0,1,1,1,1
1784125071.080,119144000,41,1,0,0,10.0,25.0,10.0,25.0,9.22055435180664,25.359041213989258,-0.3590404987335205,33.01652908325195,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9491077661514282,0.779445469379425,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.095,119157000,42,1,1,0,10.0,25.0,10.0,25.0,9.57539176940918,25.10381317138672,-0.10381340980529785,44.52389907836914,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.333802580833435,0.4246078431606293,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.111,119172000,43,1,2,0,10.0,25.0,10.0,25.0,8.597657203674316,25.145259857177734,-0.14525949954986572,42.287479400634766,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.1826233863830566,1.4023423194885254,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.129,119188000,44,1,3,0,10.0,25.0,10.0,25.0,8.814711570739746,25.428508758544922,-0.4285097122192383,37.00175476074219,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.033452033996582,1.1852883100509644,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.146,119205000,45,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,-0.0752999559044838,3.0278828144073486,2.4614455699920654,3.0278828144073486,2.4614455699920654,0.0,0.0,-0.18602286279201508,-0.04644681513309479,0.04388756304979324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.166,119223000,46,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.1355785131454468,-0.04963026940822601,-0.15558898448944092,-0.05107146501541138,0.0,0.0,0.07094383239746094,0.012679966166615486,-1.2911674976348877,-0.10070173442363739,9.88094425201416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.188,119243000,47,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,-0.0,1.0,0.20000000298023224,-0.0,1.0,18.0,1.0,3258.0,2995.0,3265.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125071.211,119265000,48,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.000003814697266,45.000003814697266,45.000003814697266,45.000003814697266,-3.974964239960946e-31,2.4615578443846153e-29,1.401298464324817e-45,-1.401298464324817e-45,0.242919921875,0.242919921875,0.242919921875,0.242919921875,0.03173828125,0.054931640625,0.025634765625,0.01220703125,1.0,237182.0,238867.0,1,1,1,1
1784125071.295,119360000,52,1,0,0,10.0,25.0,10.0,25.0,9.170510292053223,25.457923889160156,-0.45792460441589355,34.60870361328125,48.78462600708008,0.0,0.0,0.0,0.0,0.949999988079071,0.0,-0.9903830289840698,0.829489529132843,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.309,119372000,53,1,1,0,10.0,25.0,10.0,25.0,9.49667739868164,25.15571403503418,-0.15571415424346924,48.195465087890625,52.96616744995117,0.0,0.0,0.0,0.0,0.949999988079071,0.0,1.437342643737793,0.5033224821090698,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.322,119386000,54,1,2,0,10.0,25.0,10.0,25.0,8.535648345947266,25.197771072387695,-0.19777119159698486,45.866851806640625,52.03693771362305,0.0,0.0,0.0,0.0,0.949999988079071,0.0,-1.2765063047409058,1.4643512964248657,18.0,0.30436182022094727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.339,119400000,55,1,3,0,10.0,25.0,10.0,25.0,8.853074073791504,25.49995231628418,-0.4999518394470215,40.60736083984375,55.75386428833008,0.0,0.0,0.0,0.0,0.949999988079071,0.0,1.141656756401062,1.1469252109527588,18.0,0.21631459891796112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.355,119416000,56,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,-0.18057282269001007,-0.2222527116537094,0.028740348294377327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.373,119433000,57,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.1355785131454468,-0.04963026940822601,-0.17005133628845215,-0.5245424509048462,0.0,0.0,0.02434539794921875,0.020168839022517204,-1.305629849433899,-0.5741727352142334,9.834345817565918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.391,119450000,58,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,-0.0,1.0,0.20000000298023224,-0.0,1.0,16.0,1.0,3268.0,3004.0,3278.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125071.413,119469000,59,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.60003662109375,417.60003662109375,417.60003662109375,417.60003662109375,180.41555786132812,223.3724822998047,259.33953857421875,180.38983154296875,1.278076171875,1.041259765625,0.870361328125,1.278076171875,1.0546875,1.2890625,0.849609375,1.4208984375,1.0,237590.0,239279.0,1,1,1,1
1784125071.485,119561000,63,1,0,0,10.0,25.0,10.0,25.0,9.25586223602295,25.467470169067383,-0.46747028827667236,34.39069747924805,48.78462600708008,0.0,0.0,0.0,0.0,0.949999988079071,0.0,-0.9915385842323303,0.744137167930603,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.515,119581000,64,1,1,0,10.0,25.0,10.0,25.0,9.384434700012207,25.153905868530273,-0.15390515327453613,48.2603874206543,52.979671478271484,0.0,0.0,0.0,0.0,0.949999988079071,0.0,1.4304943084716797,0.6155647039413452,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.528,119592000,65,1,2,0,10.0,25.0,10.0,25.0,8.866564750671387,25.050800323486328,-0.05080103874206543,50.82069396972656,52.05643081665039,0.0,0.0,0.0,0.0,0.949999988079071,0.0,-1.465196132659912,1.133434534072876,18.0,0.2375103384256363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.541,119605000,66,1,3,0,10.0,25.0,10.0,25.0,9.13045597076416,25.515609741210938,-0.5156099796295166,39.93765640258789,55.75386428833008,0.0,0.0,0.0,0.0,0.949999988079071,0.0,1.1459616422653198,0.8695438504219055,18.0,0.14033330976963043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.556,119618000,67,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,-0.12915687263011932,-1.2315059900283813,0.24147790670394897,1.0,-0.0,0.04525885730981827,0.04525885730981827,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.571,119633000,68,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.1355785131454468,-0.04963026940822601,-0.10897088050842285,-2.181394577026367,0.0,-0.06455837935209274,0.034979820251464844,0.019427895545959473,-1.2445493936538696,-2.231024742126465,9.775020599365234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.590,119649000,69,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,-0.0,1.0,0.20000000298023224,-0.0,1.0,15.0,1.0,3278.0,3013.0,3288.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125071.609,119667000,70,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9876708984375,601.9876708984375,601.9876708984375,601.9876708984375,453.2559814453125,421.4213562011719,431.7119140625,435.00006103515625,0.79345703125,0.98876953125,0.92529296875,0.892333984375,0.8642578125,0.845947265625,0.88623046875,0.771484375,1.0,237988.0,239679.0,1,1,1,1
1784125071.701,119753000,74,1,0,0,10.0,25.0,10.0,25.0,9.239818572998047,25.50014877319336,-0.5001485347747803,33.60567855834961,48.78462600708008,0.0,0.0,0.0,0.0,0.949999988079071,0.0,-0.9653516411781311,0.7601812481880188,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.726,119778000,75,1,1,1,9.992609977722168,24.986757278442383,9.992609977722168,24.986757278442383,9.278735160827637,25.19884490966797,-0.2120867371559143,-6.366220474243164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23846939206123352,0.7138743996620178,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.752,119803000,76,1,2,0,9.96751594543457,25.0,9.96751594543457,25.0,8.698911666870117,25.2413330078125,-0.2413332462310791,111.85295867919922,122.60382080078125,0.0,0.0,0.0,0.221821591258049,0.9610910415649414,0.0,-3.2780792713165283,1.2686036825180054,18.0,0.2216474413871765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.753,119829000,77,1,3,0,9.995246887207031,25.0,9.995246887207031,25.0,8.686960220336914,25.81694793701172,-0.8169472217559814,83.39195251464844,109.39141845703125,0.0,0.0,0.0,0.5872899293899536,0.9793645143508911,0.0,2.383882999420166,1.308286190032959,18.0,0.155887633562088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.785,119849000,78,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.013005700893700123,-1.869667410850525,0.4621706008911133,1.0,0.0,0.0,0.27974647283554077,-0.0,0.0,0.0,0.047605112195014954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.800,119862000,79,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,-1.1355785131454468,-0.04963026940822601,0.1428922414779663,-1.921276569366455,0.0,-0.1722445785999298,1.3898811340332031,0.25189799070358276,-0.9926862716674805,-1.9709068536758423,8.420119285583496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.815,119877000,80,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,-0.0,1.0,0.20000000298023224,-0.0,1.0,13.0,1.0,3290.0,3024.0,3300.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125071.832,119892000,81,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9876708984375,601.9876708984375,601.9876708984375,601.9876708984375,624.895751953125,531.6026611328125,336.4494323730469,545.5836181640625,-0.09765625,0.367431640625,1.466064453125,0.30029296875,0.133056640625,0.42724609375,1.478271484375,0.133056640625,1.0,238440.0,240133.0,1,1,1,1
1784125071.908,119965000,85,1,0,1,10.326403617858887,23.287057876586914,10.326403617858887,23.287057876586914,10.360906600952148,23.385807037353516,-0.09874999523162842,-1.78920578956604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053592562675476074,-0.03450363874435425,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.930,119986000,86,1,1,1,10.16806697845459,23.017297744750977,10.16806697845459,23.017297744750977,10.02009105682373,23.00408363342285,0.013214349746704102,0.013646483421325684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027273616287857294,0.14797523617744446,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.953,120007000,87,1,2,0,9.404204368591309,25.0,9.404204368591309,25.0,7.549890041351318,25.991052627563477,-0.9910523891448975,96.25659942626953,129.06884765625,0.0,0.0,0.0,1.0,1.0,0.0,-2.648918628692627,1.854313850402832,18.0,0.476535439491272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125071.979,120031000,88,1,3,0,9.58549690246582,25.0,9.58549690246582,25.0,7.597438335418701,25.9058780670166,-0.9058773517608643,85.24178314208984,113.49000549316406,0.0,0.0,0.0,1.0,1.0,0.0,2.322622060775757,1.9880585670471191,18.0,0.4493999481201172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125072.004,120056000,89,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.3534596264362335,-1.6558588743209839,0.3847763240337372,1.0,0.0,0.0,0.19965583086013794,-0.0,0.0,0.0,0.047605112195014954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125072.030,120081000,90,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,-1.1355785131454468,-0.04963026940822601,1.6148408651351929,-1.5773382186889648,0.01357618160545826,-0.12093491852283478,0.31268787384033203,0.2407733052968979,0.4792623817920685,-1.626968502998352,9.497312545776367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125072.031,120107000,91,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,-0.0,1.0,0.20000000298023224,-0.0,1.0,24.0,1.0,3301.0,3034.0,3311.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125072.061,120127000,92,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9876708984375,601.9876708984375,601.9876708984375,601.9876708984375,507.041748046875,510.0682678222656,478.33148193359375,558.725830078125,0.5126953125,0.5517578125,0.62744140625,0.22216796875,0.38818359375,0.56396484375,0.574951171875,0.260009765625,1.0,238911.0,240608.0,1,1,1,1
1784125072.122,120182000,96,1,0,33,11.03325080871582,24.90973472595215,11.03325080871582,24.90973472595215,10.461968421936035,24.21196174621582,0.6977736949920654,14.093399047851562,0.0,0.0,2.175934314727783,0.8099085092544556,0.0,0.0,0.0,-0.40755870938301086,0.5712822079658508,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125072.140,120199000,97,1,1,33,10.579110145568848,24.951997756958008,10.579110145568848,24.951997756958008,10.109800338745117,23.791088104248047,1.1609091758728027,30.585378646850586,0.0,0.0,5.465455532073975,1.0,0.0,0.0,0.0,0.940153181552887,0.46930983662605286,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125072.158,120217000,98,1,2,0,8.481139183044434,25.0,8.481139183044434,25.0,6.147034645080566,26.406536102294922,-1.4065355062484741,76.33261108398438,120.84138488769531,0.0,0.0,0.0,1.0,1.0,0.0,-1.9344501495361328,2.334104537963867,18.0,0.5828424096107483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125072.178,120235000,99,1,3,0,8.939719200134277,25.0,8.939719200134277,25.0,7.167747497558594,25.842432022094727,-0.8424311876296997,30.259334564208984,55.84161376953125,0.0,0.0,0.0,1.0,1.0,0.0,0.7348569631576538,1.771971583366394,18.0,0.46952182054519653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125072.199,120255000,100,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,1.785305380821228,-1.3899630308151245,0.4314028024673462,1.0,-0.0,0.371869295835495,-0.0,0.18589769303798676,0.0,0.0,0.047605112195014954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125072.222,120277000,101,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.1355785131454468,-0.04963026940822601,3.3695321083068848,-0.5787392854690552,0.2225307822227478,-0.1131901890039444,1.9613065719604492,0.6552757620811462,2.2339534759521484,-0.6283695697784424,11.771306991577148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125072.245,120299000,102,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,-0.0,1.0,0.20000000298023224,-0.0,1.0,21.0,1.0,3310.0,3043.0,3320.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125072.270,120322000,103,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9876708984375,601.9876708984375,601.9876708984375,601.9876708984375,526.2982177734375,679.0234985351562,780.787353515625,203.38165283203125,0.408935546875,-0.460205078125,-0.93505859375,2.060546875,0.699462890625,-0.8154296875,-0.225830078125,1.038818359375,1.0,239303.0,241002.0,1,1,1,1
1784125072.354,120420000,107,1,0,0,10.693323135375977,25.0,10.693323135375977,25.0,9.179856300354004,25.85678482055664,-0.8567839860916138,82.41740417480469,112.29078674316406,0.0,0.0,0.0,1.0,1.0,0.0,-2.358231544494629,1.5134669542312622,18.0,0.3050263226032257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
